,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_mean,featureX_mean,featureY_min,featureX_min,Date & Time
39422,unknown,659,843.12,24.25,3.0,0.0,0.0,1330.0,0.0,0.0,8.27,360907.0,271.0,1330.0,14.09,3.0,,,,0.0,,,,,2019-08-07 18:28:32
39423,unknown,659,843.79,24.4,3.0,0.0,0.0,1338.0,0.0,0.0,9.49,362526.0,271.0,1338.0,14.11,3.0,,,,0.0,,,,,2019-08-07 18:28:33
39424,unknown,659,838.31,23.57,3.0,0.0,0.0,1332.0,0.0,0.0,6.24,361421.0,271.0,1332.0,14.14,3.0,,,,0.0,,,,,2019-08-07 18:28:34
39425,unknown,659,844.17,24.07,3.0,3.0,0.0,1280.0,0.0,0.0,5.69,347321.0,271.0,1283.0,14.08,3.0,,,,0.0,,,,,2019-08-07 18:28:35
39426,unknown,659,841.12,24.09,3.0,3.0,0.0,1346.0,0.0,0.0,9.27,363757.0,270.0,1349.0,14.13,3.0,,,,0.0,,,,,2019-08-07 18:28:36
39427,unknown,659,837.58,23.27,3.0,1.0,0.0,1397.0,0.0,0.0,8.44,378940.0,271.0,1398.0,14.13,3.0,,,,0.0,,,,,2019-08-07 18:28:37
39428,unknown,659,840.45,23.59,3.0,1.0,0.0,1335.0,0.0,0.0,6.89,361513.0,271.0,1336.0,14.06,3.0,,,,0.0,,,,,2019-08-07 18:28:38
39429,unknown,659,840.54,23.26,3.0,0.0,0.0,1321.0,0.0,0.0,4.77,359080.0,272.0,1321.0,14.18,3.0,,,,0.0,,,,,2019-08-07 18:28:39
39430,unknown,659,840.02,23.39,3.0,1.0,0.0,1389.0,0.0,0.0,8.42,376530.0,271.0,1390.0,14.07,3.0,,,,0.0,,,,,2019-08-07 18:28:40
39431,unknown,659,843.08,23.4,3.0,1.0,0.0,1417.0,0.0,0.0,9.59,383222.0,270.0,1418.0,14.06,3.0,,,,0.0,,,,,2019-08-07 18:28:41
39432,unknown,659,837.74,23.5,3.0,0.0,0.0,1350.0,0.0,0.0,7.17,366448.0,271.0,1350.0,14.2,3.0,,,,0.0,,,,,2019-08-07 18:28:42
39433,unknown,659,845.34,23.24,3.0,0.0,0.0,1362.0,0.0,0.0,6.68,369272.0,271.0,1362.0,14.14,3.0,,,,0.0,,,,,2019-08-07 18:28:43
39434,unknown,659,841.82,23.16,3.0,0.0,0.0,1357.0,0.0,0.0,6.12,367891.0,271.0,1357.0,14.12,3.0,,,,0.0,,,,,2019-08-07 18:28:44
39435,unknown,659,839.58,23.32,3.0,0.0,0.0,1338.0,0.0,0.0,5.83,363188.0,271.0,1338.0,14.1,3.0,,,,0.0,,,,,2019-08-07 18:28:45
39436,unknown,659,842.04,23.35,3.0,0.0,0.0,1328.0,0.0,0.0,5.65,360264.0,271.0,1328.0,14.1,3.0,,,,0.0,,,,,2019-08-07 18:28:46
39437,unknown,659,837.68,23.22,3.0,1.0,0.0,1385.0,0.0,0.0,7.36,375325.0,271.0,1386.0,14.07,3.0,,,,0.0,,,,,2019-08-07 18:28:47
39438,unknown,659,846.74,23.18,3.0,1.0,0.0,1303.0,0.0,0.0,3.83,353988.0,271.0,1304.0,14.02,3.0,,,,0.0,,,,,2019-08-07 18:28:48
39439,unknown,659,836.07,23.45,3.0,1.0,0.0,1325.0,0.0,0.0,6.03,359558.0,271.0,1326.0,14.07,3.0,,,,0.0,,,,,2019-08-07 18:28:49
39440,unknown,659,845.46,23.55,3.0,1.0,0.0,1307.0,0.0,0.0,5.43,354902.0,271.0,1308.0,14.16,3.0,,,,0.0,,,,,2019-08-07 18:28:50
39441,unknown,659,839.68,24.71,3.0,2.0,0.0,1231.0,0.0,0.0,5.84,333685.0,271.0,1233.0,13.63,3.0,,,,0.0,,,,,2019-08-07 18:28:51
39442,unknown,659,843.29,24.15,3.0,2.0,0.0,1322.0,0.0,0.0,8.3,358222.0,271.0,1324.0,14.13,3.0,,,,0.0,,,,,2019-08-07 18:28:52
39443,unknown,659,836.74,23.36,3.0,0.0,0.0,1357.0,0.0,0.0,7.0,367842.0,271.0,1357.0,13.84,3.0,,,,0.0,,,,,2019-08-07 18:28:53
39444,unknown,659,837.42,23.5,3.0,0.0,0.0,1411.0,0.0,0.0,9.93,381051.0,270.0,1411.0,13.57,3.0,,,,0.0,,,,,2019-08-07 18:28:54
39445,unknown,659,847.03,24.83,3.0,0.0,0.0,1206.0,0.0,0.09,4.15,327732.0,272.0,1206.0,13.56,3.0,,,,0.0,,,,,2019-08-07 18:28:55
39446,unknown,659,842.21,24.86,3.0,0.0,0.0,1280.0,0.0,0.0,8.44,346950.0,271.0,1280.0,14.26,3.0,,,,0.0,,,,,2019-08-07 18:28:56
39447,unknown,659,838.39,25.12,3.0,0.0,0.0,1242.0,0.0,0.0,7.33,336011.0,271.0,1242.0,14.19,3.0,,,,0.0,,,,,2019-08-07 18:28:57
39448,unknown,659,845.06,24.42,2.88,74.0,0.0,1166.0,0.0,0.18,8.38,318744.0,257.0,1240.0,14.07,1.0,,,,0.0,,,,,2019-08-07 18:28:58
39449,unknown,659,611.32,25.08,1.96,72.0,1471.0,8.0,0.0,0.0,14.59,403463.0,260.0,1551.0,14.27,2.0,,,,0.0,,,,,2019-08-07 18:28:59
39450,unknown,659,846.17,24.6,2.79,73.0,121.0,1092.0,0.0,0.43,10.09,336069.0,261.0,1286.0,12.44,3.0,,,,0.0,,,,,2019-08-07 18:29:00
39451,unknown,659,841.15,24.38,3.0,0.0,0.0,1445.0,0.0,0.0,11.0,389865.0,270.0,1445.0,13.82,3.0,,,,0.0,,,,,2019-08-07 18:29:01
39452,unknown,659,841.9,23.52,2.96,0.0,59.0,1334.0,0.0,0.0,7.6,376331.0,270.0,1393.0,13.32,3.0,,,,0.0,,,,,2019-08-07 18:29:02
39453,unknown,659,845.53,24.1,3.0,0.0,0.0,1258.0,0.0,0.0,5.17,342009.0,272.0,1258.0,14.02,3.0,,,,0.0,,,,,2019-08-07 18:29:03
39454,unknown,659,838.86,24.13,3.0,0.0,0.0,1251.0,0.0,0.0,4.4,339485.0,271.0,1251.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:29:04
39455,unknown,659,825.14,24.58,3.0,0.0,0.0,1292.0,0.0,0.0,8.21,349774.0,271.0,1292.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:29:05
39456,unknown,659,847.63,24.15,3.0,0.0,0.0,1273.0,0.0,0.0,6.21,345426.0,271.0,1273.0,14.04,3.0,,,,0.0,,,,,2019-08-07 18:29:06
39457,unknown,659,843.88,23.62,3.0,0.0,0.0,1320.0,0.0,0.0,5.45,357854.0,271.0,1320.0,13.86,3.0,,,,0.0,,,,,2019-08-07 18:29:07
39458,unknown,659,838.8,23.98,3.0,0.0,0.0,1301.0,0.0,0.0,6.68,352715.0,271.0,1301.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:29:08
39459,unknown,659,839.27,23.5,3.0,0.0,0.0,1401.0,0.0,0.0,9.29,378418.0,270.0,1401.0,13.99,3.0,,,,0.0,,,,,2019-08-07 18:29:09
39460,unknown,659,847.81,23.59,3.0,0.0,0.0,1320.0,0.0,0.0,5.76,358306.0,271.0,1320.0,13.82,3.0,,,,0.0,,,,,2019-08-07 18:29:10
39461,unknown,659,843.98,23.85,3.0,0.0,0.0,1302.0,0.0,0.0,6.14,352536.0,271.0,1302.0,13.6,3.0,,,,0.0,,,,,2019-08-07 18:29:11
39462,unknown,659,841.44,23.79,3.0,0.0,0.0,1257.0,0.0,0.0,3.1,341720.0,272.0,1257.0,14.04,3.0,,,,0.0,,,,,2019-08-07 18:29:12
39463,unknown,659,836.03,24.26,3.0,0.0,0.0,1290.0,0.0,0.0,7.36,349486.0,271.0,1290.0,14.05,3.0,,,,0.0,,,,,2019-08-07 18:29:13
39464,unknown,659,848.54,24.26,3.0,0.0,0.0,1235.0,0.0,0.0,3.89,335391.0,272.0,1235.0,14.09,3.0,,,,0.0,,,,,2019-08-07 18:29:14
39465,unknown,659,837.81,24.6,3.0,0.0,0.0,1269.0,0.0,0.0,7.57,344076.0,271.0,1269.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:29:15
39466,unknown,659,842.73,23.81,3.0,0.0,0.0,1266.0,0.0,0.0,3.79,343483.0,271.0,1266.0,14.1,3.0,,,,0.0,,,,,2019-08-07 18:29:16
39467,unknown,659,843.94,24.04,3.0,0.0,0.0,1263.0,0.0,0.0,4.2,342777.0,271.0,1263.0,14.06,3.0,,,,0.0,,,,,2019-08-07 18:29:17
39468,unknown,659,838.66,23.73,3.0,0.0,0.0,1298.0,0.0,0.0,5.16,352413.0,272.0,1298.0,14.07,3.0,,,,0.0,,,,,2019-08-07 18:29:18
39469,unknown,659,841.7,23.91,3.0,0.0,0.0,1250.0,0.0,0.0,3.36,339034.0,271.0,1250.0,14.1,3.0,,,,0.0,,,,,2019-08-07 18:29:19
39470,unknown,659,843.96,24.22,3.0,0.0,0.0,1254.0,0.0,0.0,4.55,340562.0,272.0,1254.0,14.11,3.0,,,,0.0,,,,,2019-08-07 18:29:20
39471,unknown,659,831.58,23.42,3.0,0.0,0.0,1409.0,0.0,0.0,9.87,379811.0,270.0,1409.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:29:21
39472,unknown,659,841.8,22.84,3.0,0.0,0.0,1395.0,0.0,0.0,6.51,378572.0,271.0,1395.0,13.97,3.0,,,,0.0,,,,,2019-08-07 18:29:22
39473,unknown,659,843.85,24.11,3.0,0.0,0.0,1274.0,0.0,0.0,6.04,345715.0,271.0,1274.0,13.53,3.0,,,,0.0,,,,,2019-08-07 18:29:23
39474,unknown,659,840.68,24.25,3.0,0.0,0.0,1295.0,0.0,0.0,8.04,350254.0,270.0,1295.0,13.72,3.0,,,,0.0,,,,,2019-08-07 18:29:24
39475,unknown,659,836.19,22.6,3.0,2.0,0.0,1443.0,0.0,0.0,7.34,391014.0,271.0,1445.0,14.1,3.0,,,,0.0,,,,,2019-08-07 18:29:25
39476,unknown,659,842.34,23.17,3.0,0.0,0.0,1356.0,0.0,0.0,6.27,367537.0,271.0,1356.0,13.7,3.0,,,,0.0,,,,,2019-08-07 18:29:26
39477,unknown,659,838.09,22.27,3.0,1.0,0.0,1455.0,0.0,0.0,7.28,394322.0,271.0,1456.0,13.85,3.0,,,,0.0,,,,,2019-08-07 18:29:27
39478,unknown,659,838.67,22.9,3.0,1.0,0.0,1429.0,0.0,0.0,9.16,386611.0,270.0,1430.0,13.36,3.0,,,,0.0,,,,,2019-08-07 18:29:28
39479,unknown,659,843.82,22.17,3.0,1.0,0.0,1430.0,0.0,0.0,6.01,387578.0,271.0,1431.0,13.25,3.0,,,,0.0,,,,,2019-08-07 18:29:29
39480,unknown,659,836.26,23.2,3.0,2.0,0.0,1417.0,0.0,0.0,9.73,383496.0,270.0,1419.0,13.15,3.0,,,,0.0,,,,,2019-08-07 18:29:30
39481,unknown,659,835.87,22.54,3.0,1.0,0.0,1480.0,0.0,0.0,9.25,400502.0,270.0,1481.0,13.23,3.0,,,,0.0,,,,,2019-08-07 18:29:31
39482,unknown,659,837.08,22.34,3.0,1.0,0.0,1448.0,0.0,0.0,7.65,391911.0,270.0,1449.0,13.23,3.0,,,,0.0,,,,,2019-08-07 18:29:32
39483,unknown,659,831.07,22.73,3.0,2.0,0.0,1427.0,0.0,0.0,8.54,386307.0,270.0,1429.0,13.34,3.0,,,,0.0,,,,,2019-08-07 18:29:33
39484,unknown,659,834.88,22.72,3.0,3.0,0.0,1428.0,0.0,0.0,8.6,386709.0,270.0,1431.0,13.24,3.0,,,,0.0,,,,,2019-08-07 18:29:34
39485,unknown,659,843.54,23.17,3.0,2.0,0.0,1375.0,0.0,0.0,7.19,372530.0,271.0,1377.0,13.23,3.0,,,,0.0,,,,,2019-08-07 18:29:35
39486,unknown,659,843.82,22.52,3.0,3.0,0.0,1463.0,0.0,0.0,8.73,396151.0,270.0,1466.0,13.55,3.0,,,,0.0,,,,,2019-08-07 18:29:36
39487,unknown,659,827.45,22.35,3.0,2.0,0.0,1494.0,0.0,0.0,9.63,403969.0,270.0,1496.0,13.26,3.0,,,,0.0,,,,,2019-08-07 18:29:37
39488,unknown,659,848.7,22.23,3.0,0.0,0.0,1444.0,0.0,0.0,6.44,391723.0,271.0,1444.0,13.3,3.0,,,,0.0,,,,,2019-08-07 18:29:38
39489,unknown,659,837.1,23.03,3.0,0.0,0.0,1408.0,0.0,0.0,8.24,381604.0,271.0,1408.0,13.13,3.0,,,,0.0,,,,,2019-08-07 18:29:39
39490,unknown,659,847.22,23.71,3.0,1.0,0.0,1388.0,0.0,0.0,9.65,375611.0,270.0,1389.0,13.28,3.0,,,,0.0,,,,,2019-08-07 18:29:40
39491,unknown,659,828.38,23.05,3.0,3.0,0.0,1446.0,0.0,0.0,9.94,390735.0,270.0,1449.0,13.45,3.0,,,,0.0,,,,,2019-08-07 18:29:41
39492,unknown,659,848.98,23.25,3.0,1.0,0.0,1370.0,0.0,0.0,7.28,371036.0,271.0,1371.0,13.51,3.0,,,,0.0,,,,,2019-08-07 18:29:42
39493,unknown,659,839.46,22.82,3.0,3.0,0.0,1415.0,0.0,0.0,7.62,383515.0,270.0,1418.0,13.72,3.0,,,,0.0,,,,,2019-08-07 18:29:43
39494,unknown,659,833.44,23.07,3.0,1.0,0.0,1408.0,0.0,0.0,7.95,381475.0,271.0,1409.0,13.37,3.0,,,,0.0,,,,,2019-08-07 18:29:44
39495,unknown,659,834.43,22.87,3.0,0.0,0.0,1500.0,0.0,0.0,12.14,404364.0,270.0,1500.0,13.3,3.0,,,,0.0,,,,,2019-08-07 18:29:45
39496,unknown,659,833.27,22.85,3.0,2.0,0.0,1440.0,0.0,0.0,8.81,389646.0,270.0,1442.0,13.27,3.0,,,,0.0,,,,,2019-08-07 18:29:46
39497,unknown,659,850.79,22.94,3.0,0.0,0.0,1400.0,0.0,0.0,7.5,379759.0,271.0,1400.0,13.43,3.0,,,,0.0,,,,,2019-08-07 18:29:47
39498,unknown,659,841.72,23.0,3.0,0.0,0.0,1442.0,0.0,0.0,9.84,389837.0,270.0,1442.0,13.68,3.0,,,,0.0,,,,,2019-08-07 18:29:48
39499,unknown,659,841.75,22.28,3.0,0.0,0.0,1459.0,0.0,0.0,6.93,395592.0,271.0,1459.0,13.6,3.0,,,,0.0,,,,,2019-08-07 18:29:49
39500,unknown,659,840.62,22.83,3.0,1.0,0.0,1413.0,0.0,0.0,7.43,382953.0,271.0,1414.0,13.48,3.0,,,,0.0,,,,,2019-08-07 18:29:50
39501,unknown,659,838.51,23.12,3.0,3.0,0.0,1437.0,0.0,0.0,10.49,388423.0,270.0,1440.0,13.35,3.0,,,,0.0,,,,,2019-08-07 18:29:51
39502,unknown,659,842.29,23.02,3.0,0.0,0.0,1404.0,0.0,0.0,7.33,380060.0,271.0,1404.0,13.43,3.0,,,,0.0,,,,,2019-08-07 18:29:52
39503,unknown,659,826.49,23.0,3.0,3.0,0.0,1451.0,0.0,0.0,10.18,392310.0,270.0,1454.0,13.48,3.0,,,,0.0,,,,,2019-08-07 18:29:53
39504,unknown,659,849.63,22.5,3.0,0.0,0.0,1439.0,0.0,0.0,6.82,390229.0,271.0,1439.0,13.42,3.0,,,,0.0,,,,,2019-08-07 18:29:54
39505,unknown,659,844.68,23.36,3.0,0.0,0.0,1366.0,0.0,0.0,7.47,369928.0,271.0,1366.0,13.45,3.0,,,,0.0,,,,,2019-08-07 18:29:55
39506,unknown,659,844.12,23.4,3.0,2.0,0.0,1382.0,0.0,0.0,8.53,374796.0,271.0,1384.0,13.6,1.0,,,,0.0,,,,,2019-08-07 18:29:56
39507,unknown,659,836.01,22.77,3.0,1.0,0.0,1459.0,0.0,0.0,8.82,394333.0,270.0,1460.0,13.39,3.0,,,,0.0,,,,,2019-08-07 18:29:57
39508,unknown,659,840.36,23.6,3.0,1.0,0.0,1386.0,0.0,0.0,9.02,374710.0,270.0,1387.0,13.38,3.0,,,,0.0,,,,,2019-08-07 18:29:58
39509,unknown,659,844.11,23.43,3.0,0.0,0.0,1322.0,0.0,0.0,5.45,358610.0,271.0,1322.0,13.49,3.0,,,,0.0,,,,,2019-08-07 18:29:59
39510,unknown,659,836.02,23.09,3.0,0.0,0.0,1356.0,0.0,0.0,6.27,368182.0,272.0,1356.0,13.93,3.0,,,,0.0,,,,,2019-08-07 18:30:00
39511,unknown,659,844.42,23.63,3.0,0.0,0.0,1391.0,0.0,0.0,9.35,376285.0,271.0,1391.0,13.4,3.0,,,,0.0,,,,,2019-08-07 18:30:01
39512,unknown,659,835.78,23.13,3.0,2.0,0.0,1399.0,0.0,0.0,8.05,378937.0,270.0,1401.0,13.4,3.0,,,,0.0,,,,,2019-08-07 18:30:02
39513,unknown,659,832.48,23.25,3.0,1.0,0.0,1430.0,0.0,0.0,9.92,386658.0,270.0,1431.0,13.17,3.0,,,,0.0,,,,,2019-08-07 18:30:03
39514,unknown,659,849.06,23.11,3.0,1.0,0.0,1368.0,0.0,0.0,6.65,370877.0,271.0,1369.0,13.23,3.0,,,,0.0,,,,,2019-08-07 18:30:04
39515,unknown,659,834.46,23.08,3.0,0.0,0.0,1410.0,0.0,0.0,9.45,381553.0,271.0,1410.0,13.31,3.0,,,,0.0,,,,,2019-08-07 18:30:05
39516,unknown,659,840.89,23.23,3.0,0.0,0.0,1410.0,0.0,0.0,8.57,381698.0,271.0,1410.0,13.16,3.0,,,,0.0,,,,,2019-08-07 18:30:06
39517,unknown,659,833.02,22.94,3.0,1.0,0.0,1437.0,0.0,0.0,9.82,388262.0,270.0,1438.0,13.39,3.0,,,,0.0,,,,,2019-08-07 18:30:07
39518,unknown,659,840.47,22.58,3.0,0.0,0.0,1488.0,0.0,0.0,9.47,401782.0,270.0,1488.0,13.22,3.0,,,,0.0,,,,,2019-08-07 18:30:08
39519,unknown,659,839.08,22.34,3.0,2.0,0.0,1425.0,0.0,0.0,6.44,386794.0,271.0,1427.0,13.39,3.0,,,,0.0,,,,,2019-08-07 18:30:09
39520,unknown,659,842.23,22.91,3.0,1.0,0.0,1440.0,0.0,0.0,9.09,389501.0,270.0,1441.0,13.41,3.0,,,,0.0,,,,,2019-08-07 18:30:10
39521,unknown,659,839.32,22.34,3.0,0.0,0.0,1477.0,0.0,0.0,8.6,400248.0,271.0,1477.0,13.49,3.0,,,,0.0,,,,,2019-08-07 18:30:11
39522,unknown,659,841.24,23.27,3.0,1.0,0.0,1397.0,0.0,0.0,8.58,378294.0,271.0,1398.0,13.23,3.0,,,,0.0,,,,,2019-08-07 18:30:12
39523,unknown,659,835.7,23.28,3.0,2.0,0.0,1408.0,0.0,0.0,8.87,380942.0,270.0,1410.0,13.53,3.0,,,,0.0,,,,,2019-08-07 18:30:13
39524,unknown,659,840.52,22.15,3.0,2.0,0.0,1515.0,0.0,0.0,9.17,409928.0,270.0,1517.0,13.77,3.0,,,,0.0,,,,,2019-08-07 18:30:14
39525,unknown,659,849.0,22.52,2.99,1.0,9.0,1417.0,0.0,0.0,6.94,387051.0,271.0,1427.0,13.64,3.0,,,,0.0,,,,,2019-08-07 18:30:15
39526,unknown,659,836.46,23.25,3.0,2.0,0.0,1453.0,0.0,0.0,10.65,391855.0,269.0,1455.0,13.54,3.0,,,,0.0,,,,,2019-08-07 18:30:16
39527,unknown,659,845.59,22.62,3.0,1.0,0.0,1367.0,0.0,0.0,4.68,371347.0,271.0,1368.0,13.65,3.0,,,,0.0,,,,,2019-08-07 18:30:17
39528,unknown,659,837.6,23.12,3.0,1.0,0.0,1394.0,0.0,0.0,7.89,377395.0,271.0,1395.0,13.8,3.0,,,,0.0,,,,,2019-08-07 18:30:18
39529,unknown,659,845.39,23.06,3.0,1.0,0.0,1437.0,0.0,0.0,9.18,389263.0,271.0,1438.0,13.83,3.0,,,,0.0,,,,,2019-08-07 18:30:19
39530,unknown,659,836.82,22.99,3.0,0.0,0.0,1361.0,0.0,0.0,5.8,369047.0,271.0,1361.0,13.68,3.0,,,,0.0,,,,,2019-08-07 18:30:20
39531,unknown,659,842.55,23.04,3.0,0.0,0.0,1349.0,0.0,0.0,5.63,365432.0,271.0,1349.0,13.94,3.0,,,,0.0,,,,,2019-08-07 18:30:21
39532,unknown,659,835.32,22.79,3.0,0.0,0.0,1413.0,0.0,0.0,7.63,382243.0,271.0,1413.0,13.98,3.0,,,,0.0,,,,,2019-08-07 18:30:22
39533,unknown,659,848.45,22.74,3.0,0.0,0.0,1384.0,0.0,0.0,6.14,375391.0,271.0,1384.0,13.9,3.0,,,,0.0,,,,,2019-08-07 18:30:23
39534,unknown,659,835.78,22.91,3.0,0.0,0.0,1416.0,0.0,0.0,7.99,383207.0,271.0,1416.0,13.89,3.0,,,,0.0,,,,,2019-08-07 18:30:24
39535,unknown,659,847.54,22.71,3.0,0.0,0.0,1381.0,0.0,0.0,5.72,374717.0,271.0,1381.0,13.85,3.0,,,,0.0,,,,,2019-08-07 18:30:25
39536,unknown,659,835.1,22.62,3.0,0.0,0.0,1354.0,0.0,0.0,4.51,367233.0,271.0,1354.0,13.96,3.0,,,,0.0,,,,,2019-08-07 18:30:26
39537,unknown,659,845.0,22.95,3.0,0.0,0.0,1337.0,0.0,0.0,4.49,362866.0,271.0,1337.0,13.99,3.0,,,,0.0,,,,,2019-08-07 18:30:27
39538,unknown,659,836.0,23.21,3.0,0.0,0.0,1390.0,0.0,0.0,7.91,376464.0,271.0,1390.0,13.94,3.0,,,,0.0,,,,,2019-08-07 18:30:28
39539,unknown,659,837.23,23.16,3.0,0.0,0.0,1368.0,0.0,0.0,6.73,370797.0,271.0,1368.0,13.95,3.0,,,,0.0,,,,,2019-08-07 18:30:29
39540,unknown,659,850.34,22.91,3.0,0.0,0.0,1334.0,0.0,0.0,4.12,362354.0,272.0,1334.0,13.93,3.0,,,,0.0,,,,,2019-08-07 18:30:30
39541,unknown,659,837.95,23.62,3.0,0.0,0.0,1367.0,0.0,0.0,8.12,370249.0,271.0,1367.0,13.89,3.0,,,,0.0,,,,,2019-08-07 18:30:31
39542,unknown,659,831.86,23.36,3.0,0.0,0.0,1363.0,0.0,0.0,7.18,368529.0,270.0,1363.0,13.96,3.0,,,,0.0,,,,,2019-08-07 18:30:32
39543,unknown,659,839.99,23.4,3.0,0.0,0.0,1386.0,0.0,0.0,8.8,371524.0,268.0,1386.0,13.74,3.0,,,,0.0,,,,,2019-08-07 18:30:33
39544,unknown,659,842.66,22.81,3.0,0.0,0.0,1439.0,0.0,0.0,8.07,387006.0,269.0,1439.0,13.73,3.0,,,,0.0,,,,,2019-08-07 18:30:34
39545,unknown,659,846.64,23.27,3.0,0.0,0.0,1370.0,0.0,0.0,7.09,369957.0,270.0,1370.0,13.88,3.0,,,,0.0,,,,,2019-08-07 18:30:35
39546,unknown,659,840.66,23.21,3.0,0.0,0.0,1331.0,0.0,0.0,5.26,359071.0,270.0,1331.0,13.77,3.0,,,,0.0,,,,,2019-08-07 18:30:36
39547,unknown,659,843.11,22.89,3.0,0.0,0.0,1379.0,0.0,0.0,6.16,371722.0,270.0,1379.0,14.02,3.0,,,,0.0,,,,,2019-08-07 18:30:37
39548,unknown,659,841.37,23.06,3.0,0.0,0.0,1330.0,0.0,0.0,4.36,360342.0,271.0,1330.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:30:38
39549,unknown,659,836.67,22.91,3.0,0.0,0.0,1405.0,0.0,0.0,7.97,379543.0,270.0,1405.0,13.97,3.0,,,,0.0,,,,,2019-08-07 18:30:39
39550,unknown,659,839.53,22.66,3.0,0.0,0.0,1347.0,0.0,0.0,4.08,361776.0,269.0,1347.0,13.95,3.0,,,,0.0,,,,,2019-08-07 18:30:40
39551,unknown,659,834.56,23.25,3.0,0.0,0.0,1324.0,0.0,0.0,5.29,351184.0,265.0,1324.0,13.98,3.0,,,,0.0,,,,,2019-08-07 18:30:41
39552,unknown,659,839.75,23.17,3.0,0.0,0.0,1314.0,0.0,0.0,4.33,354414.0,270.0,1314.0,13.98,3.0,,,,0.0,,,,,2019-08-07 18:30:42
39553,unknown,659,827.05,22.6,3.0,0.0,0.0,1389.0,0.0,0.0,6.41,365019.0,263.0,1389.0,14.01,3.0,,,,0.0,,,,,2019-08-07 18:30:43
39554,unknown,659,791.34,23.08,3.0,0.0,0.0,1217.0,0.0,0.0,2.88,315423.0,259.0,1217.0,13.93,3.0,,,,0.0,,,,,2019-08-07 18:30:44
39555,unknown,659,848.54,23.85,3.0,0.0,0.0,1291.0,0.0,0.0,3.95,342733.0,265.0,1291.0,14.03,3.0,,,,0.0,,,,,2019-08-07 18:30:45
39556,unknown,659,844.71,23.89,3.0,0.0,0.0,1255.0,0.0,0.0,3.9,332684.0,265.0,1255.0,14.06,3.0,,,,0.0,,,,,2019-08-07 18:30:46
39557,unknown,659,824.12,23.62,3.0,0.0,0.0,1272.0,0.0,0.0,3.69,333856.0,262.0,1272.0,14.06,3.0,,,,0.0,,,,,2019-08-07 18:30:47
39558,unknown,659,732.51,23.37,3.0,0.0,0.0,957.0,0.0,0.0,5.21,246579.0,258.0,957.0,14.05,3.0,,,,0.0,,,,,2019-08-07 18:30:48
40193,unknown,662,304.31,21.96,2.96,16.0,0.0,663.0,6.0,1.46,9.78,175950.0,257.0,685.0,13.92,3.0,,,,0.0,,,,,2019-08-13 18:40:05
40194,unknown,662,494.27,22.28,2.97,8.0,8.0,874.0,0.0,0.74,8.88,234116.0,263.0,890.0,13.8,3.0,,,,0.0,,,,,2019-08-13 18:40:06
40195,unknown,662,625.28,22.48,2.97,8.0,16.0,1098.0,0.0,0.49,9.36,301241.0,268.0,1122.0,13.68,3.0,,,,0.0,,,,,2019-08-13 18:40:07
40196,unknown,662,560.82,22.89,3.01,0.0,0.0,979.0,7.0,0.77,7.51,265287.0,269.0,986.0,13.53,3.0,,,,0.0,,,,,2019-08-13 18:40:08
40197,unknown,662,562.77,23.21,2.97,13.0,0.0,978.0,0.0,1.0,9.59,262794.0,265.0,991.0,13.68,3.0,,,,0.0,,,,,2019-08-13 18:40:09
40198,unknown,662,684.39,23.07,2.99,0.0,8.0,1103.0,0.0,0.58,7.29,300099.0,270.0,1111.0,13.69,3.0,,,,0.0,,,,,2019-08-13 18:40:10
40199,unknown,662,655.66,23.29,2.97,0.0,29.0,1096.0,0.0,0.79,9.96,302455.0,269.0,1125.0,13.63,3.0,,,,0.0,,,,,2019-08-13 18:40:11
40200,unknown,662,586.39,22.97,2.99,0.0,16.0,1058.0,0.0,0.0,9.03,288872.0,269.0,1074.0,13.41,3.0,,,,0.0,,,,,2019-08-13 18:40:12
40201,unknown,662,678.73,23.56,3.0,8.0,0.0,1122.0,13.0,0.89,11.31,307145.0,269.0,1143.0,13.35,3.0,,,,0.0,,,,,2019-08-13 18:40:13
40202,unknown,662,718.89,23.16,3.0,0.0,8.0,1233.0,4.0,0.61,7.86,335443.0,269.0,1245.0,13.35,3.0,,,,0.0,,,,,2019-08-13 18:40:14
40203,unknown,662,742.9,23.38,2.97,16.0,9.0,1230.0,0.0,0.71,9.79,337641.0,269.0,1255.0,13.47,3.0,,,,0.0,,,,,2019-08-13 18:40:16
40204,unknown,662,785.65,23.49,2.98,9.0,15.0,1320.0,0.0,0.59,10.95,362278.0,270.0,1344.0,13.34,3.0,,,,0.0,,,,,2019-08-13 18:40:17
40205,unknown,662,755.26,22.63,2.99,0.0,16.0,1314.0,6.0,0.64,7.03,360787.0,270.0,1336.0,13.24,3.0,,,,0.0,,,,,2019-08-13 18:40:18
