,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_if,featureX_if,featureY_mean,featureX_mean,featureY_min,featureX_min
146,rootcause3,675,191.88,17.94,2.34,354,377,719,78,1.63,31.54,373733,245,1528,11.27,2,4,-83.63,-81.63,186.9746255,-285.32,-0.41,-91.860625,-0.403125,-102.06,-5.06
147,rootcause3,675,166.24,10.86,1.52,718,792,0,0,0,6.32,380646,252,1510,10.6,2,8.13,-81.75,-91.13,104.7699659,-412.395,11.935,-91.966875,2.4375,-101.44,-1.88
148,rootcause3,675,180.13,13.02,1.29,1060,423,0,0,0,5.85,373179,252,1483,8.84,1,8.13,-83.88,-93,153.7325642,-350.12,14.695,-89.908125,2.649375,-108.63,-14.13
149,rootcause3,675,212.2,17.3,1.24,1222,379,0,0,0,10.27,402049,251,1601,9.76,2,13.88,-75.88,-70.13,167.0617432,-314.155,21.22,-83.7275,4.241875,-87.56,-14.44
150,rootcause3,675,393.58,18.14,2,0,1516,0,0,0,6.4,382284,252,1516,12.26,2,14,-75.13,-80.38,170.1967812,-292.575,18.13,-82.67375,4.05125,-92.31,-14.19
151,rootcause3,675,504.98,21.13,2,0,1525,0,0,0,11.53,382773,251,1526,11.9,2,10.25,-81.75,-82.38,95.50821721,-434.405,12.48,-89.930625,2.62625,-96.56,-10.56
152,rootcause3,675,288.12,12.91,2,0,1573,0,0,0,10.23,396613,252,1573,10.58,2,4.63,-84.38,-86.75,161.5422255,-366.305,8.265,-91.77375,1.265625,-102.81,-8.75
153,rootcause3,675,242.74,11.22,2,0,1586,0,0,0,8.58,400514,253,1585,9.66,2,-9,-82.5,-75.25,150.4411008,-382.46,-51.845,-92.74625,-12.575,-103.06,-18
154,rootcause3,675,192.12,10.29,2,0,1535,0,0,0,10.49,386543,252,1535,9.87,2,-17,-80.88,-75.88,224.5032456,-257.945,-20.24,-89.586875,-8.02875,-102.38,-18.94
155,rootcause3,675,165.3,20.73,3.27,31,105,771,556,10.79,44.91,341315,233,1463,10.75,3,,,,,,,,,,
156,rootcause3,684,144.11,14.22,1,1548,0,0,0,0,10.78,389045,251,1549,9.16,1,16,-81.38,-91.63,94.61321517,-476.275,-27.08,-99.505,-5.351875,-110.25,-17.13
157,rootcause3,684,89.5,10.62,1,1538,0,0,0,0,13.65,387723,252,1538,8.92,1,9.63,-89.5,-95,120.5721841,-438.965,-19.17,-101.840625,-5.338125,-113.44,-18.19
158,rootcause3,684,30.1,8.15,1,1177,0,0,0,0.84,7.63,294852,251,1176,10.66,1,,,,132.6271843,-378.36,-3.755,-98.110625,-2.9075,-109.13,-17.63
159,rootcause3,684,35.98,9.29,1,1424,0,0,0,1.2,11.9,355724,250,1425,11.92,1,3.88,-90.75,-89.88,145.2426294,-356.03,-17.68,-100.450625,-5.73875,-113.25,-17.75
160,rootcause3,684,50.96,15.78,2.01,61,1310,69,0,7.11,41.35,348557,242,1440,11.15,2,,,,,,,,,,
161,rootcause3,684,25.83,8.85,1.01,868,12,0,0,0,8.55,216608,246,880,12.74,1,12.88,-83.63,-94.38,151.3127305,-389.965,5.205,-96.660625,-0.515,-105.69,-15.38
162,rootcause3,684,40.98,10.28,1.9,480,550,345,0,1.31,27.3,337241,245,1374,8.33,2,,,,,,,,,,
163,rootcause3,684,23.13,13.3,1.97,105,976,76,0,7.46,37.5,279981,242,1157,7.58,1,,,,,,,,,,
164,rootcause3,684,63.39,10.28,1,1243,0,0,0,0,15.76,311093,250,1244,9.13,1,,,,129.2640445,-374.32,-9.415,-99.055625,-3.064375,-107.94,-13.38
165,rootcause3,684,44.23,7.12,1,1371,0,0,0,0,9.64,345701,252,1370,9.42,1,14.13,-88.5,-91.38,129.1722126,-406.795,-10.025,-100.571875,-3.5975,-114,-18.75
166,rootcause3,684,47.99,17.85,1.96,181,1210,118,0,9.46,46.09,360049,239,1509,12.03,2,,,,,,,,,,
167,rootcause3,684,68.05,9.83,1.13,1151,167,0,0,0,1.37,332697,253,1317,11.85,1,22.88,-80.13,-85.5,94.14107922,-435.195,25.81,-91.1575,5.021875,-98.13,-4.88
168,rootcause3,684,109.14,19.7,1.63,1031,0,470,0,2.58,22.65,366313,244,1501,11,3,,,,95.50821721,-421.045,33.78,-87.520625,6.5675,-95.13,-6.06
169,rootcause3,684,74.22,8.46,2.59,4,425,623,0,0,10.27,262918,250,1052,11.53,2,6.75,-84,-88.38,154.5008941,-376.225,-2.375,-92.80625,-1.918125,-99.13,-18.38
170,rootcause3,684,145.92,13.37,2,0,1555,0,0,0.22,10.35,392903,253,1555,13.1,2,,,,159.6390353,-347.81,-4.115,-93.87625,-2.05875,-107.88,-18.75
171,rootcause3,684,163.14,13.74,2,1,1561,0,0,0.28,8.9,394802,253,1562,12.74,2,3.13,-85.13,-87.63,167.1483089,-303.585,6.615,-90.605625,0.506875,-101.56,-17.88
172,rootcause3,684,182.94,14.51,2,0,1552,0,0,0,8.45,392581,253,1552,12.8,2,23.13,-74.88,-90,173.5490475,-311.765,34.23,-89.865,9.810625,-103.5,-6.25
173,rootcause3,684,216.77,15.59,2,0,1555,0,0,0,7.53,391775,252,1555,13.12,2,24.75,-73.13,-71.38,166.8213731,-303.12,23.03,-87.6675,6.781875,-97.75,-9.81
174,rootcause3,684,312.06,20.07,2,1,1589,0,0,0,7.04,400228,252,1590,13.78,2,22,-72.13,-85.25,162.2245421,-334.775,27.095,-88.656875,7.2775,-104.13,-4.13
175,rootcause3,684,370,22.72,2,0,1542,0,0,0,8.1,387951,251,1543,13.9,2,19.5,-69.63,-82.25,196.7631533,-275.71,16.95,-91.79,6.165,-107.13,-18.56
176,rootcause3,684,335.85,22.13,2,0,1564,0,0,0,11.45,391883,251,1564,13.6,2,23,-72.5,-81.75,161.1555978,-317.01,-2.865,-82.566875,-0.058125,-90.69,-13.94
177,rootcause3,684,307.69,20.11,2,1,1600,0,0,0,7.87,403005,252,1600,13.98,2,14.5,-72,-71.88,121.4974206,-331.13,14.615,-84.17,3.043125,-95.25,-18.06
178,rootcause3,684,261.68,19.99,2,0,1522,0,0,0,12.18,383698,252,1522,13.78,2,26.5,-64.25,-79.38,173.9584268,-277.64,4.2,-85.86875,1.214375,-94.06,-18
179,rootcause3,684,197.36,15.75,2,0,1497,0,0,0,9.77,378238,253,1497,13.58,2,13.75,-74.75,-84.25,188.1915152,-261.245,0.6,-92.266875,-0.59,-106.19,-18
180,rootcause3,684,158.98,14.13,2,0,1568,0,0,0.07,10.92,395766,252,1568,12.42,2,12.88,-80.88,-81.63,213.52068,-268.74,-10.345,-95.39875,-4.256875,-107,-17
181,rootcause3,684,111.78,11.48,2,0,1504,0,0,0.67,10.7,379391,252,1504,11.24,2,-8.5,-93.63,-89.5,135.6619652,-341.575,-31.005,-93.064375,-7.671875,-101.75,-19.13
182,rootcause3,684,190.61,14.96,2.65,119,296,1096,0,1.61,26.11,370654,245,1511,11.29,3,,,,157.190157,-318.03,-30.68,-92.985,-9.075,-104.56,-19.13
183,rootcause3,684,395.74,13.3,2.81,0,299,1290,0,0,7.37,400405,252,1589,12.82,2,26.38,-70.63,-79.75,96.28865985,-342.42,70.75,-73.9,14.975,-85.88,2.63
184,rootcause3,684,584.57,23.05,2,0,1542,0,0,0,6.61,387702,251,1542,12.38,2,24.75,-61.63,-68.38,89.46023273,-350.93,78.85,-71.566875,16.0325,-79.94,6.38
185,rootcause3,684,556.36,22.67,2,0,1600,0,0,0,10.57,402032,251,1601,14.12,2,26,-55.88,-66.13,94.14107922,-408.215,50.365,-85.59875,10.184375,-100.25,-5.5
186,rootcause3,684,381.06,17.41,2,0,1579,0,0,0,12.21,397451,252,1579,13.54,2,21.88,-76.5,-82.38,94.14107922,-406.625,55.92,-85.286875,11.489375,-98.94,-0.94
187,rootcause3,684,296.76,14.55,2,0,1525,0,0,0,10.64,382437,251,1524,12.82,2,16.88,-79.13,-75.5,107.8723022,-402.24,32.61,-92.083125,6.774375,-100.44,-7.06
188,rootcause3,684,237.66,11.48,2,0,1572,0,0,0.07,9.29,394948,251,1572,10.16,2,,,,121.9919972,-393.125,8.53,-95.90375,1.031875,-107.13,-18.31
189,rootcause3,684,188.37,9.3,2,0,1572,0,0,0.07,9.17,395556,252,1572,10.72,2,11,-84.63,-83.25,137.9518441,-356.13,-2.915,-93.82875,-1.33625,-101.31,-12.13
190,rootcause3,684,250.22,13.04,2.26,33,1064,430,0,0,13.81,376352,246,1527,10.35,2,,,,141.0603181,-349.85,-3.98,-96.77875,-2.109375,-104.31,-14.5
191,rootcause3,684,220.9,15.68,2,1,967,0,0,0,7.23,241391,249,968,13,2,21.38,-73.13,-80.75,96.61321517,-381.555,54.09,-82.49,11.19625,-87.88,4.19
192,rootcause3,684,248.74,13.34,2,0,1432,0,0,0,10.45,359170,251,1432,11.18,2,,,,96.61321517,-390.44,45.43,-84.403125,9.38,-93.25,1.19
193,rootcause3,684,185.02,15.84,1.23,1026,308,0,0,0,7.2,336250,252,1334,11.64,1,20.13,-71.38,-77.13,94.14107922,-397.08,47.175,-83.1775,9.66875,-94.94,2.31
194,rootcause3,684,167.72,19.06,1,1204,0,0,0,0,11.46,302210,251,1204,12.02,1,16.63,-74.5,-85.13,95.78478805,-405.03,52.17,-86.03875,10.84,-97.44,2.75
195,rootcause3,684,189.12,16.24,1,1579,0,0,0,0,8.42,395694,250,1580,11.3,1,16.25,-76.5,-74.13,143.4207097,-342.9,42.825,-85.83,9.59875,-96.44,-1.69
196,rootcause3,684,189.62,17.16,1.11,1428,168,0,0,0,13.78,398268,250,1596,11.04,1,12.63,-75,-87.5,135.3222671,-341.425,30.335,-86.200625,6.473125,-97.31,-10.81
197,rootcause3,684,147.5,15.41,1.12,1147,154,0,0,0,10.31,325676,251,1300,10.4,1,19.5,-76.75,-80.75,126.8183953,-353.52,19.515,-86.55375,3.3325,-96.63,-11.44
198,rootcause3,684,98.21,14.07,1,1119,0,0,0,0.71,11.85,279354,249,1120,9.4,1,15,-77.25,-78.63,96.28865985,-394.28,24.72,-85.051875,5.254375,-91.63,-11.44
199,rootcause3,684,163.64,12.78,1.2,1254,316,0,0,0,6.26,395626,252,1569,11.18,1,,,,96.28865985,-400.55,29.845,-86.524375,6.20375,-98.44,-2
200,rootcause3,684,124.03,13.66,1,1395,0,0,0,0.08,11.04,350541,251,1395,11.76,1,15,-74.13,-86,99.78478805,-404.09,28.395,-89.18,5.899375,-101.94,-4
201,rootcause3,684,90.08,10.89,1,1466,0,0,0,0.24,13.58,366550,250,1467,10.58,1,9.25,-79.63,-83.75,89.46023273,-450.4,11.67,-92.00125,2.160625,-102.44,-8
202,rootcause3,684,70.7,9.43,1,1266,0,0,0,0.61,9.35,316789,250,1267,10.76,1,5.75,-77.75,-79.13,92.95636092,-431.75,9.175,-90.06875,1.741875,-103.44,-5.88
203,rootcause3,684,74.54,8.59,1,1519,0,0,0,1.39,9.79,380847,251,1518,9.46,1,6.63,-78,-85.13,135.3222671,-365.275,4.45,-92.083125,0.153125,-105.25,-12.06
204,rootcause3,684,65.78,12.21,1,854,0,0,0,0.39,9.56,210348,246,855,10.6,1,14.5,-81.88,-76.38,122.1185135,-354.63,21.465,-90.299375,4.55375,-102,-6.63
205,rootcause3,684,76.14,10.65,1,1106,0,0,0,1.18,7.63,279033,252,1106,10.4,1,13.25,-76,-85.13,96.28865985,-411.14,28.085,-88.705,5.868125,-100.69,-1.69
206,rootcause3,684,178.81,10.99,1.63,584,1015,0,0,0,8.25,402256,252,1599,11.2,2,,,,96.61321517,-425.02,21.9,-91.649375,4.3925,-100.81,-6.31
207,rootcause3,684,164.27,9.73,2,0,1357,0,0,0,10.24,341916,252,1356,11.44,2,14,-78.25,-88.38,96.28865985,-393.865,42.05,-85.06375,8.836875,-96.75,3.19
208,rootcause3,684,199.45,10.28,2,0,1482,0,0,0,9.38,372444,251,1482,11.48,2,11.88,-73.88,-82.5,94.14107922,-428.475,7.64,-89.6225,1.711875,-103.63,-16.81
209,rootcause3,684,197.18,9.21,2,0,1425,0,0,0,5.81,359504,252,1426,10.42,2,10.75,-80.5,-83.75,108.8594264,-375.765,16.59,-88.325625,3.793125,-100.38,-4.88
210,rootcause3,684,211.66,12.16,2,0,1306,0,0,0,8.53,328111,251,1305,10.46,2,17.13,-73.88,-88.25,89.46023273,-427.85,29.31,-87.419375,5.695,-96.38,-5.88
211,rootcause3,684,137.67,10.12,2,0,1197,0,0,0.48,12.12,302001,252,1197,10.28,2,14.5,-77.13,-80.5,143.9991383,-348.715,8.965,-93.13625,1.438125,-111.25,-17.94
212,rootcause3,684,133.53,7.73,2,0,1368,0,0,0,8.63,344813,252,1368,10.24,2,11.13,-80.88,-89,134.2392115,-398.695,-2.785,-95.016875,-2.043125,-117.44,-19.5
213,rootcause3,684,187.5,8.8,2,0,1595,0,0,0,8.16,401176,252,1595,9.1,2,,,,126.8183953,-381.235,12.79,-93.52875,1.445625,-110.44,-17.81
214,rootcause3,684,160.81,9.81,2,0,1275,0,0,0,9.36,316825,248,1276,9.42,2,17.88,-75.75,-86.5,95.78478805,-436.235,14.495,-92.524375,2.8875,-105.13,-4.81
215,rootcause3,684,20.92,16.25,2.04,5,1102,49,0,12,45.89,274222,237,1156,7.19,2,,,,,,,,,,
216,rootcause3,684,59.1,12.96,1.01,1341,13,0,0,0,10.75,342213,253,1354,12,1,-2.75,-92.63,-83,149.1871856,-413.855,-31.76,-100.0325,-8.436875,-105.75,-18.13
217,rootcause3,684,44.54,9.07,1,1541,0,0,0,0,10.43,388890,253,1540,11.54,1,-1,-95.13,-89.63,176.7417537,-332.55,-21.375,-101.320625,-7.575625,-109.19,-17.88
218,rootcause3,684,60.14,10.56,1,1480,0,0,0,0,6.3,373841,253,1480,11.16,1,5.75,-92.13,-89.88,170.0148349,-355.665,-8.095,-97.493125,-3.84125,-106.81,-19.19
219,rootcause3,684,45.46,9.5,1,1477,0,0,0,0,10.03,371360,251,1477,8.6,1,-8.75,-91.75,-86.13,158.8525881,-353.43,-31.46,-100.956875,-9.609375,-107.63,-19.63
220,rootcause3,684,107.78,12.02,1.63,993,0,453,0,0,14,359776,249,1446,10.51,3,-12.75,-97.13,-94.38,165.0389206,-318.57,-16.575,-97.93875,-5.980625,-107.19,-17.88
221,rootcause3,684,421.54,15.98,2.21,0,1257,344,0,0,5.81,403393,252,1601,12.74,2,,,,,,,,,,
222,rootcause3,684,642.28,24.24,2,0,1601,0,0,0,7.44,403857,252,1601,14.22,2,,,,,,,,,,
223,rootcause3,684,365.28,17.35,2,0,1601,0,0,0,14.95,401825,251,1601,12.3,2,,,,,,,,,,
224,rootcause3,684,184.94,10.65,1.71,459,1142,0,0,0,8.76,403201,252,1601,12.16,1,,,,,,,,,,
225,rootcause3,684,153.5,17.41,1.72,810,244,407,0,1.63,23.95,360317,246,1462,11.88,2,,,,,,,,,,
226,rootcause3,684,206.58,12.85,1.59,637,916,0,0,0.07,9.65,390766,252,1553,10.3,1,17.88,-82.75,-86.25,161.1716984,-340.02,31.28,-90.670625,6.114375,-106.06,-17.5
227,rootcause3,684,176.28,12.37,1.43,916,683,0,0,0.14,8.82,403088,252,1598,9.02,2,,,,206.3136758,-324.01,17.685,-97.726875,3.73125,-107.25,-6.5
228,rootcause3,684,87.23,8.99,1.99,8,1326,0,0,1.59,15,334366,251,1334,8.48,2,15,-80.88,-91.5,160.4666843,-371.01,-3.635,-97.923125,-2.3125,-109.13,-14.13
229,rootcause3,684,49.14,10.11,1.07,1391,99,0,0,0.75,10.57,376450,253,1490,8.96,1,3.75,-91,-83.13,152.8284205,-388.82,-12.675,-99.1275,-4.458125,-107.63,-17.94
230,rootcause3,684,30.36,7.83,1,1489,0,0,0,1.37,11.19,377886,254,1489,7.96,1,-12.38,-90.38,-78.88,144.3804521,-393.475,-40.93,-101.12375,-10.75875,-111.88,-18.44
231,rootcause3,684,44.8,8.94,1,1465,0,0,0,1.28,13.59,365719,250,1465,7.67,1,-12.63,-93,-88.63,145.498922,-390.285,-48.245,-100.845,-12.2625,-112.5,-18.56
232,rootcause3,684,77.77,8.9,1,1371,0,0,0,0.08,8.77,346153,252,1371,9.89,1,7.88,-83.75,-82.5,221.2832496,-309.375,-20.205,-100.174375,-6.14125,-109.19,-18
233,rootcause3,684,39.23,7.6,1,1223,0,0,0,1.03,13.2,307397,251,1224,11.34,1,9.38,-84.13,-95.88,216.9407502,-298.455,-32.94,-103.95875,-11.380625,-118.44,-19.5
234,rootcause3,684,36.83,9.4,1,1288,0,0,0,1.74,9.81,323496,251,1287,11.7,1,-0.25,-88.13,-78.5,225.0076446,-293.92,-22.62,-103.531875,-8.14875,-114.56,-18.44
235,rootcause3,684,42.6,10.36,1,1465,0,0,0,2.03,12.03,368584,251,1466,13.14,1,0,-94.38,-98.13,188.4230086,-344.49,-38.42,-105.965,-11.039375,-117,-18.5
236,rootcause3,684,45.42,9.69,1.07,1369,0,50,0,0.71,9.7,355111,250,1419,12.17,3,,,,181.5007499,-336.34,-38.12,-103.915625,-10.758125,-113.06,-19.25
237,rootcause3,684,86.94,14.78,1.52,849,647,90,0,4.35,28.94,389851,246,1585,8.62,1,,,,,,,,,,
238,rootcause3,684,152.34,15.49,1,1474,0,0,0,0,11.53,367734,249,1474,8.34,1,,,,120.5721841,-409.515,5.525,-95.388125,0.37875,-105.5,-17
239,rootcause3,684,156.79,14.49,1,1562,0,0,0,0,8.71,391590,251,1562,11,1,11.13,-89,-94.75,126.8183953,-392.155,6.055,-95.32125,0.765,-101.56,-14.69
240,rootcause3,684,159.23,15.15,1,1506,0,0,0,0,9.3,375696,249,1506,12.22,1,16.38,-86.25,-94,126.5404482,-397.86,-0.635,-98.075625,-0.91,-108.19,-14.31
241,rootcause3,684,171.79,15.53,1,1593,0,0,0,0,8.23,386304,243,1593,12.12,1,8.25,-89.5,-83.88,119.8741234,-410.715,3.54,-95.54,-0.60625,-106.63,-15.19
242,rootcause3,684,176.27,16.16,1,1505,0,0,0,0,8.38,375060,249,1505,13.06,1,,,,103.2809162,-422.575,20.935,-95.188125,4.313125,-106.5,-9.69
243,rootcause3,684,164.46,18.25,1.4,760,509,0,0,0,19.49,312691,246,1269,13.4,2,13.63,-80.88,-85.5,96.45248912,-429.725,31.395,-91.53625,6.235625,-101.94,-6.25
244,rootcause3,684,176.3,8.31,2,1,1472,0,0,0.5,3.23,372207,253,1473,6.32,2,10.38,-78.88,-84,215.7448851,-273.12,-18.345,-99.339375,-6.805,-113.44,-17.25
245,rootcause3,690,188.57,19.72,1.08,1395,126,0,0,0,12.38,380288,250,1522,8.86,2,,,,88.28865985,-482.305,-12.27,-96.86875,-2.895,-102.06,-18.38
246,rootcause3,690,136.55,13.2,1.43,887,658,0,0,0.07,9.2,386888,250,1546,9,1,11.63,-88.5,-87.5,119.8741234,-411.16,-8.115,-95.645625,-3.191875,-107.69,-18.69
247,rootcause3,690,97.89,13.61,1,1514,0,0,0,0,10.55,379076,250,1514,8.48,1,6.63,-90,-92.25,128.6519044,-417.645,-26.725,-100.470625,-7.02375,-112.13,-18.06
248,rootcause3,690,52.78,9.16,1,1567,0,0,0,0,10.47,394134,252,1566,7.12,1,8.5,-91.38,-81.63,105.8243177,-440.835,-21.395,-101.993125,-5.31,-115.44,-16.13
249,rootcause3,690,45.98,8.74,1,1381,0,0,0,1.26,13.78,344592,250,1381,10.14,1,7.38,-87.25,-96.5,132.3642038,-398.285,-21.64,-101.020625,-6.63,-110.94,-18.63
250,rootcause3,690,49.18,10.05,1,1555,0,0,0,1.15,9.99,388578,250,1555,12.56,1,6.13,-92,-97.25,101.7661976,-455.085,-23.65,-100.73875,-5.11,-116.25,-15.06
251,rootcause3,690,38.83,10.23,1,1420,0,0,0,0.71,10.25,357107,251,1421,9.6,1,,,,98.52375464,-465.81,-17.755,-99.548125,-3.844375,-112.56,-17.44
252,rootcause3,690,52.79,16.71,1.56,668,845,0,0,5.32,37.4,362609,240,1512,10.33,2,12.38,-84.13,-86.88,92.95636092,-453.955,-0.91,-94.6775,-0.679375,-109.38,-17.63
253,rootcause3,690,36.41,6.82,1.39,777,492,0,0,0,7.1,319675,252,1269,12.65,1,13.63,-82.75,-91,184.5677488,-333.715,8.3,-94.25875,0.645,-103.56,-12.13
254,rootcause3,690,46.15,15.38,1.27,1146,0,179,0,4.34,33.54,320469,242,1325,9.39,1,,,,,,,,,,
255,rootcause3,690,59.24,8.15,1.35,719,232,59,0,0.11,12.25,248640,246,1011,10.22,3,,,,,,,,,,
256,rootcause3,690,56.92,16.7,1.67,639,540,187,0,8.07,39.46,329237,241,1366,10,1,13.5,-90,-92.88,131.2243668,-406.485,-5.44,-100.173125,-2.6675,-108.75,-17.5
257,rootcause3,690,45.52,7.44,1,1541,0,0,0,0,11.03,386763,251,1541,11.94,1,11.88,-89.63,-90.13,133.7469771,-386.27,-0.44,-100.0025,-1.445625,-106.5,-15.75
258,rootcause3,690,35.08,9.15,1,1349,0,0,0,0,8.63,340386,253,1348,11.44,1,,,,152.4611383,-369.08,-33.305,-101.0325,-9.438125,-113.13,-19
259,rootcause3,690,25.92,8.54,1,1441,0,0,0,1.42,11.94,363226,252,1441,9.46,1,6.13,-91.38,-88.63,140.0673464,-382.08,-37.795,-98.34125,-10.048125,-106.75,-17.5
260,rootcause3,690,80.04,12.44,1.21,1140,302,0,0,2.43,25.5,355379,246,1442,9.84,2,,,,,,,,,,
261,rootcause3,690,101.27,8.25,1.81,244,1024,0,0,0,12.03,317625,250,1268,13.36,1,20.13,-79.63,-92.13,94.14107922,-431.51,35.77,-90.37625,7.16875,-97.81,-2.19
262,rootcause3,690,135.16,14.73,1.2,1204,305,0,0,0.14,1.92,381715,253,1509,13.52,2,17.25,-82.13,-92.25,89.46023273,-450.375,39.715,-91.910625,7.72,-98.38,-2.63
263,rootcause3,690,95.14,18.72,2.55,37,687,737,74,6.48,36.68,370635,241,1535,12.33,3,,,,,,,,,,
264,rootcause3,690,309.52,9.36,2.43,3,660,504,0,0,4.2,294090,252,1167,12.7,2,,,,,,,,,,
265,rootcause3,690,301.44,20.38,2,0,1600,0,0,0,7.31,403391,252,1601,12.14,2,,,,,,,,,,
266,rootcause3,690,151.99,19.93,1.98,28,1572,0,0,0,11.24,402265,251,1600,11.64,1,,,,,,,,,,
267,rootcause3,690,254.2,17.98,1.45,834,691,0,0,0.32,17.72,378482,248,1524,12.86,2,,,,,,,,,,
268,rootcause3,690,334.05,12.05,2,0,1601,0,0,0,7.62,404065,252,1601,13.06,2,27.63,-70.88,-82.88,94.14107922,-396.98,63.73,-83.025625,12.68125,-94.19,-5.13
269,rootcause3,690,595.47,14.89,2,0,1597,0,0,0,5.64,402109,252,1597,13.6,2,27.13,-67.75,-79.63,96.28865985,-323,70.135,-69.69625,14.91625,-81.94,1.69
270,rootcause3,690,536.14,23.35,2,0,1601,0,0,0,7.18,404353,253,1601,13.58,2,23.13,-57,-72.25,92.95636092,-390,56.8,-81.264375,11.5875,-90.69,-2.56
271,rootcause3,690,310.19,21.48,2,0,1594,0,0,0,13.75,399450,251,1594,13.9,2,13,-73.63,-74.5,112.965531,-360.74,32.94,-85.01625,6.691875,-93.56,-12.38
272,rootcause3,690,239.24,14.2,2,0,1570,0,0,0,11.22,394946,252,1570,13.76,2,,,,133.5562017,-341.61,11.48,-89.583125,1.403125,-108.81,-16.94
273,rootcause3,690,181.5,11.21,2,0,1567,0,0,0,9.89,395471,252,1567,12.78,2,14,-81.38,-75.5,131.9967962,-360.72,-0.755,-91.220625,-1.203125,-98,-14.75
274,rootcause3,690,205.88,10.95,1.5,800,798,0,0,0,4.26,403326,252,1598,11.88,2,5.25,-86.88,-85.75,141.0603181,-340.225,-2.25,-93.9425,-1.40625,-99.31,-14.75
275,rootcause3,690,196.48,9.88,2,0,1591,0,0,0,10.43,401079,252,1592,12.11,2,,,,114.7193198,-395.29,-0.68,-95.36375,-0.511875,-101.19,-15.69
276,rootcause3,690,111.14,11.32,2.79,35,254,1258,0,0.4,18.73,382331,247,1547,11.12,3,16.13,-77.5,-83.13,96.61321517,-402.02,36.55,-86.81,7.479375,-95.38,0.13
277,rootcause3,690,237.63,10.01,2.28,1,658,253,0,0,8.17,229215,252,911,12.63,2,17.5,-74.25,-75.13,96.61321517,-395.465,48.685,-85.470625,10.105625,-95.75,2.06
278,rootcause3,690,247.16,11.37,2,0,1570,0,0,0,11.02,395984,252,1570,12.4,2,20.75,-72,-83.88,96.61321517,-389.225,52.79,-84.20875,10.8525,-93.13,2.06
279,rootcause3,690,202.69,11.9,2,0,1601,0,0,0,9.18,403957,252,1601,12.28,2,14.75,-74,-86.5,96.61321517,-393.255,34.04,-85.04375,7.08375,-95.5,-0.56
280,rootcause3,690,185.06,10.57,2,1,1398,0,0,0,8.43,352890,252,1399,12.14,2,8.75,-73.88,-82.5,96.28865985,-402.635,31.205,-86.95125,6.6875,-94.69,-2.38
281,rootcause3,690,184.34,9.59,2,0,1412,0,0,0,8.79,354278,251,1412,12.2,2,11.38,-76.25,-81.88,96.61321517,-389.82,34.42,-84.27875,7.11875,-92.06,0.94
282,rootcause3,690,159.67,9.11,2,0,1426,0,0,0,9.78,358922,252,1427,12.28,2,13,-76.25,-78.38,102.1279338,-393.275,28.19,-87.185625,6.01625,-93.88,-0.5
283,rootcause3,690,160.42,9.59,2,0,1457,0,0,0,8.9,365344,251,1456,12.04,2,5.75,-76.88,-73,129.2905313,-346.105,5.765,-89.53125,0.35125,-97.25,-12.81
284,rootcause3,690,136.14,8.81,2,0,1453,0,0,0.23,10.53,365765,252,1453,11.88,2,,,,157.9611167,-337.1,-16.47,-91.63375,-4.741875,-99.63,-14
285,rootcause3,690,33.57,8.81,1.99,11,1159,0,0,0.37,8.79,289225,247,1171,11.95,1,,,,,,,,,,
286,rootcause3,690,164.48,25.61,2.01,166,1082,187,0,44.5,69.6,319672,223,1435,13.7,1,,,,,,,,,,
287,rootcause3,690,147.65,15.78,2,6,1474,0,0,0.37,26.62,366960,248,1480,14,2,20.25,-74.13,-76.75,96.61321517,-420.025,12.505,-90.803125,2.543125,-103.31,-8.5
288,rootcause3,690,152.3,9.04,2,2,1386,0,0,0,10.91,348675,251,1387,11.98,2,13.25,-82.13,-88.5,89.46023273,-469.28,7.345,-95.676875,1.3875,-103.19,-18.88
289,rootcause3,690,138.08,7.62,2,0,1590,0,0,0.14,8.24,401178,252,1590,11.85,2,7.75,-88.75,-88.5,140.059895,-371.915,10.815,-94.216875,1.40625,-105.94,-9.25
290,rootcause3,690,183.78,8.17,2,4,1467,0,0,0.08,9.67,365621,249,1471,13.92,2,13.38,-86.63,-94,96.61321517,-443.815,14.51,-95.74,2.953125,-100.38,-3.88
291,rootcause3,690,123.07,8.97,2,0,1580,0,0,0.07,8.99,398835,252,1580,13.94,2,10.75,-85.25,-85.63,94.14107922,-453.39,3.985,-95.044375,0.4625,-109.75,-14.06
292,rootcause3,690,136.06,7.23,2,1,1477,0,0,0,7.92,372529,252,1478,12.86,2,12,-85.63,-91.25,126.8183953,-385.49,19.185,-94.400625,3.09,-108.25,-18.06
293,rootcause3,690,166.66,17.85,1.01,1578,23,0,0,0,3.63,404463,253,1601,13.3,1,14.25,-83.75,-97.88,92.95636092,-466.675,10.685,-97.18875,1.828125,-105.19,-6.88
294,rootcause3,690,193.43,20.08,1.19,1272,297,0,0,0,9.55,394803,252,1569,13.04,1,10.75,-86.13,-84.25,150.5597689,-364.94,1.465,-96.285625,-1.425625,-108.06,-17.5
295,rootcause3,690,181.65,15.27,1.99,21,1539,0,0,0,8.33,392986,252,1561,12.54,2,,,,99.78478805,-434.44,14.225,-95.673125,2.6225,-104.31,-4.81
